State,Weekend,Flu
RI,26nov2005,0.012460001
RI,03dec2005,0.01715
RI,10dec2005,0.01419
RI,17dec2005,0.01626
RI,24dec2005,0.02091
RI,31dec2005,0.019309999
RI,07jan2006,0.025390001
RI,14jan2006,0.018650001
RI,21jan2006,0.015039999
RI,28jan2006,0.0147
RI,04feb2006,0.01749
RI,11feb2006,0.017439999
RI,18feb2006,0.021949999
RI,25feb2006,0.023259999
RI,04mar2006,0.02159
RI,11mar2006,0.02636
RI,18mar2006,0.01987
RI,25mar2006,0.028750001
RI,01apr2006,0.025409998
RI,08apr2006,0.021050001
RI,15apr2006,0.0147
RI,22apr2006,0.009649999
RI,29apr2006,0.01085
RI,06may2006,0.00978
RI,13may2006,0.01015
RI,20may2006,0.01461
RI,27may2006,0.01288
RI,03jun2006,0.012669999
RI,10jun2006,0.01013
RI,17jun2006,0.00745
RI,24jun2006,0.00637
RI,01jul2006,0.00532
RI,08jul2006,0.00559
RI,15jul2006,0.005
RI,22jul2006,0.00504
RI,29jul2006,0.00463
RI,05aug2006,0.00405
RI,12aug2006,0.00492
RI,19aug2006,0.00484
RI,26aug2006,0.00429
RI,02sep2006,0.00542
RI,09sep2006,0.00854
RI,16sep2006,0.00811
RI,23sep2006,0.00944
RI,30sep2006,0.01043
RI,07oct2006,0.01284
RI,14oct2006,0.014199999
RI,21oct2006,0.017819999
RI,28oct2006,0.01406
RI,04nov2006,0.01513
RI,11nov2006,0.015520001
RI,18nov2006,0.01891
RI,25nov2006,0.01316
RI,02dec2006,0.025490001
RI,09dec2006,0.02084
RI,16dec2006,0.017480001
RI,23dec2006,0.02774
RI,30dec2006,0.0272
RI,06jan2007,0.084709994
RI,13jan2007,0.036079999
RI,20jan2007,0.01987
RI,27jan2007,0.026939999
RI,03feb2007,0.023810001
RI,10feb2007,0.025190001
RI,17feb2007,0.019470001
RI,24feb2007,0.02118
RI,03mar2007,0.022460001
RI,10mar2007,0.017890001
RI,17mar2007,0.01719
RI,24mar2007,0.016860001
RI,31mar2007,0.0153
RI,07apr2007,0.014520001
RI,14apr2007,0.018480001
RI,21apr2007,0.0111
RI,28apr2007,0.01342
RI,05may2007,0.01269
RI,12may2007,0.01096
RI,19may2007,0.0113
RI,26may2007,0.01333
RI,02jun2007,0.01125
RI,09jun2007,0.00902
RI,16jun2007,0.00765
RI,23jun2007,0.00637
RI,30jun2007,0.00519
RI,07jul2007,0.00539
RI,14jul2007,0.00528
RI,21jul2007,0.00418
RI,28jul2007,0.00438
RI,04aug2007,0.00386
RI,11aug2007,0.00356
RI,18aug2007,0.00438
RI,25aug2007,0.00487
RI,01sep2007,0.00476
RI,08sep2007,0.0054
RI,15sep2007,0.00646
RI,22sep2007,0.00865
RI,29sep2007,0.00953
RI,06oct2007,0.01059
RI,13oct2007,0.00937
RI,20oct2007,0.01092
RI,27oct2007,0.00966
RI,03nov2007,0.010319999
RI,10nov2007,0.0118
RI,17nov2007,0.012970001
RI,24nov2007,0.01224
RI,01dec2007,0.01451
RI,08dec2007,0.01351
RI,15dec2007,0.01079
RI,22dec2007,0.014520001
RI,29dec2007,0.01619
RI,05jan2008,0.019060001
RI,12jan2008,0.016170001
RI,19jan2008,0.01487
RI,26jan2008,0.01674
RI,02feb2008,0.02296
RI,09feb2008,0.02819
RI,16feb2008,0.04039
RI,23feb2008,0.045219999
RI,01mar2008,0.039349999
RI,08mar2008,0.0339
RI,15mar2008,0.02094
RI,22mar2008,0.01681
RI,29mar2008,0.016480001
RI,05apr2008,0.01486
RI,12apr2008,0.009459999
RI,19apr2008,0.00808
RI,26apr2008,0.00781
RI,03may2008,0.00957
RI,10may2008,0.00773
RI,17may2008,0.00903
RI,24may2008,0.012669999
RI,31may2008,0.00868
RI,07jun2008,0.00382
RI,14jun2008,0.00263
RI,21jun2008,0.00355
RI,28jun2008,0.00277
RI,05jul2008,0.00231
RI,12jul2008,0.00172
RI,19jul2008,0.00236
RI,26jul2008,0.0016
RI,02aug2008,0.00187
RI,09aug2008,0.00332
RI,16aug2008,0.00275
RI,23aug2008,0.00323
RI,30aug2008,0.00317
RI,06sep2008,0.00366
RI,13sep2008,0.00416
RI,20sep2008,0.00463
RI,27sep2008,0.00873
RI,04oct2008,0.008450001
RI,11oct2008,0.008140001
RI,18oct2008,0.008
RI,25oct2008,0.00819
RI,01nov2008,0.00953
RI,08nov2008,0.009380001
RI,15nov2008,0.01008
RI,22nov2008,0.01244
RI,29nov2008,0.009190001
RI,06dec2008,0.0113
RI,13dec2008,0.00904
RI,20dec2008,0.00978
RI,27dec2008,0.00706
RI,03jan2009,0.01153
RI,10jan2009,0.01005
RI,17jan2009,0.009
RI,24jan2009,0.01145
RI,31jan2009,0.01269
RI,07feb2009,0.022980001
RI,14feb2009,0.034170002
RI,21feb2009,0.033780001
RI,28feb2009,0.026719999
RI,07mar2009,0.020969998
RI,14mar2009,0.01301
RI,21mar2009,0.0112
RI,28mar2009,0.014049999
RI,04apr2009,0.010930001
RI,11apr2009,0.01
RI,18apr2009,0.00782
RI,25apr2009,0.00765
RI,02may2009,0.01112
RI,09may2009,0.00705
RI,16may2009,0.00912
RI,23may2009,0.00642
RI,30may2009,0.00564
RI,06jun2009,0.00566
RI,13jun2009,0.00412
RI,20jun2009,0.00526
RI,27jun2009,0.00333
RI,04jul2009,0.00475
RI,11jul2009,0.00418
RI,18jul2009,0.0026
RI,25jul2009,0.00249
RI,01aug2009,0.00187
RI,08aug2009,0.0015
RI,15aug2009,0.00175
RI,22aug2009,0.00203
RI,29aug2009,0.00205
RI,05sep2009,0.00253
RI,12sep2009,0.00548
RI,19sep2009,0.007950001
RI,26sep2009,0.00999
RI,09oct2010,0.00235036
RI,16oct2010,0.002015452
RI,23oct2010,0.003628447
RI,30oct2010,0.003226753
RI,06nov2010,0.005302558
RI,13nov2010,0.004774029
RI,20nov2010,0.005041775
RI,27nov2010,0.006780402
RI,04dec2010,0.007657658
RI,11dec2010,0.00635497
RI,18dec2010,0.004681648
RI,25dec2010,0.008547009
RI,01jan2011,0.012888107
RI,08jan2011,0.005884517
RI,15jan2011,0.00415937
RI,22jan2011,0.005028422
RI,29jan2011,0.009508991
RI,05feb2011,0.014050304
RI,12feb2011,0.023165423
RI,19feb2011,0.027260926
RI,26feb2011,0.049506664
RI,05mar2011,0.024805102
RI,12mar2011,0.022716807
RI,19mar2011,0.013133208
RI,26mar2011,0.00897505
RI,02apr2011,0.009066488
RI,09apr2011,0.007011786
RI,16apr2011,0.005290206
RI,23apr2011,0.004644762
RI,30apr2011,0.007147395
RI,07may2011,0.003907471
RI,14may2011,0.000499002
RI,21may2011,0.00019992
RI,28may2011,0.000237699
RI,04jun2011,0.00030012
RI,11jun2011,0.000243368
RI,18jun2011,0.000242483
RI,25jun2011,0.000243132
RI,02jul2011,0.000288517
RI,09jul2011,0.000639182
RI,16jul2011,0
RI,23jul2011,0.000530504
RI,30jul2011,0
RI,06aug2011,0.000262261
RI,13aug2011,0
RI,20aug2011,0
RI,27aug2011,0
RI,03sep2011,0.001011122
RI,10sep2011,0.000875465
RI,17sep2011,0.000691324
RI,24sep2011,0.001091505
RI,01oct2011,0.001996008
RI,08oct2011,0.001693089
RI,15oct2011,0.001059696
RI,22oct2011,0.002416188
RI,29oct2011,0.002588701
RI,05nov2011,0.003846723
RI,12nov2011,0.006061573
RI,19nov2011,0.002583238
RI,26nov2011,0.001327434
RI,03dec2011,0.004692166
RI,10dec2011,0.00223914
RI,17dec2011,0.003453972
RI,24dec2011,0.003421403
RI,31dec2011,0.002245749
RI,07jan2012,0.001571268
RI,14jan2012,0.000913075
RI,21jan2012,0.00182002
RI,28jan2012,0.002754821
RI,04feb2012,0.00295421
RI,11feb2012,0.003415503
RI,18feb2012,0.001835424
RI,25feb2012,0.002507612
RI,03mar2012,0.002753557
RI,10mar2012,0.001641228
RI,17mar2012,0.001403931
RI,24mar2012,0.00245018
RI,31mar2012,0.004288164
RI,07apr2012,0.004663558
RI,14apr2012,0.006548888
RI,21apr2012,0.003798155
RI,28apr2012,0.001567644
RI,05may2012,0.002472188
RI,12may2012,0.002324037
RI,19may2012,0.001108033
RI,26may2012,0.001190004
RI,02jun2012,0.000530363
RI,09jun2012,0.000221533
RI,16jun2012,0.000684307
RI,23jun2012,0.000233481
RI,30jun2012,0.000263227
RI,07jul2012,0
RI,14jul2012,0
RI,21jul2012,0
RI,28jul2012,0
RI,04aug2012,0
RI,11aug2012,0
RI,18aug2012,0.000257136
RI,25aug2012,0
RI,01sep2012,0
RI,08sep2012,0.000417885
RI,15sep2012,0.001154734
RI,22sep2012,0.000651148
RI,29sep2012,0.001534213
RI,06oct2012,0.001992032
RI,13oct2012,0.001633394
RI,20oct2012,0.002731848
RI,27oct2012,0.003884075
RI,03nov2012,0.001693002
RI,10nov2012,0.001957536
RI,17nov2012,0.001589136
RI,24nov2012,0.003134796
RI,01dec2012,0.004243282
RI,08dec2012,0.011958998
RI,15dec2012,0.022398442
RI,22dec2012,0.027244881
RI,29dec2012,0.040182158
RI,05jan2013,0.030071709
RI,12jan2013,0.034051169
RI,19jan2013,0.028240899
RI,26jan2013,0.014965529
RI,02feb2013,0.017072065
RI,09feb2013,0.009148973
RI,16feb2013,0.007703655
RI,23feb2013,0.005903638
RI,02mar2013,0.003756456
RI,09mar2013,0.004499438
RI,16mar2013,0.007799125
RI,23mar2013,0.003742982
RI,30mar2013,0.006334532
RI,06apr2013,0.004978038
RI,13apr2013,0.005314303
RI,20apr2013,0.004786268
RI,27apr2013,0.004140128
RI,04may2013,0.002657496
RI,11may2013,0.00243467
RI,18may2013,0
RI,25may2013,0
RI,01jun2013,0
RI,08jun2013,0
RI,15jun2013,0.000243605
RI,22jun2013,0.000271961
RI,29jun2013,0
RI,06jul2013,0
RI,13jul2013,0.000478126
RI,20jul2013,0
RI,27jul2013,0
RI,03aug2013,0
RI,10aug2013,0
RI,17aug2013,0
RI,24aug2013,0
RI,31aug2013,0
RI,07sep2013,0.000466418
RI,14sep2013,0.000850051
RI,21sep2013,0.000653061
RI,28sep2013,0.000317712
RI,05oct2013,0.000931677
RI,12oct2013,0.001181435
RI,19oct2013,0.001091505
RI,26oct2013,0.001782266
RI,02nov2013,0.003379416
RI,09nov2013,0.001524855
RI,16nov2013,0.001118032
RI,23nov2013,0.002664693
RI,30nov2013,0.002384927
RI,07dec2013,0.003488188
RI,14dec2013,0.002288329
RI,21dec2013,0.001766785
RI,28dec2013,0.0041841
RI,04jan2014,0.007741501
RI,11jan2014,0.011058452
RI,18jan2014,0.016663361
RI,25jan2014,0.009391367
RI,01feb2014,0.010938223
RI,08feb2014,0.014417231
RI,15feb2014,0.010636557
RI,22feb2014,0.007233273
RI,01mar2014,0.004435607
RI,08mar2014,0.004954327
RI,15mar2014,0.006429576
RI,22mar2014,0.008349706
RI,29mar2014,0.007022701
RI,05apr2014,0.011936735
RI,12apr2014,0.016791329
RI,19apr2014,0.014356283
RI,26apr2014,0.012781186
RI,03may2014,0.00821485
RI,10may2014,0.004764174
RI,17may2014,0.001896094
RI,24may2014,0.001654944
RI,31may2014,0.000539957
RI,07jun2014,0.000779018
RI,14jun2014,0
RI,21jun2014,0.000478927
RI,28jun2014,0.000253421
RI,05jul2014,0.000607165
RI,12jul2014,0.00046436
RI,19jul2014,0.000500626
RI,26jul2014,0.000489836
RI,02aug2014,0
RI,09aug2014,0
RI,16aug2014,0
RI,23aug2014,0.005136523
RI,30aug2014,0.003140539
RI,06sep2014,0.000695572
RI,13sep2014,0.000171999
RI,20sep2014,0.000342349
RI,27sep2014,0.000169262
RI,04oct2014,0.000433839
RI,11oct2014,0.001521838
RI,18oct2014,0.002416293
RI,25oct2014,0.000994318
RI,01nov2014,0.001542128
RI,08nov2014,0.002072374
RI,15nov2014,0.002724383
RI,22nov2014,0.001404494
RI,29nov2014,0.001147052
RI,06dec2014,0.002687792
RI,13dec2014,0.004928316
RI,20dec2014,0.004836948
RI,27dec2014,0.01394538
RI,03jan2015,0.012133468
RI,10jan2015,0.019472856
RI,17jan2015,0.025032938
RI,24jan2015,0.045208588
RI,31jan2015,0.041117836
RI,07feb2015,0.035460994
RI,14feb2015,0.025556471
RI,21feb2015,0.017550342
RI,28feb2015,0.010373444
RI,07mar2015,0.007808687
RI,14mar2015,0.008747267
RI,21mar2015,0.006214586
RI,28mar2015,0.004038521
RI,04apr2015,0.005191338
RI,11apr2015,0.006982618
RI,18apr2015,0.005936977
RI,25apr2015,0.007351791
RI,02may2015,0.004196643
RI,09may2015,0.002822514
RI,16may2015,0.000363702
RI,23may2015,0.000757289
RI,30may2015,0.000727273
RI,06jun2015,0.000220507
RI,13jun2015,0
RI,20jun2015,0.000442674
RI,27jun2015,0
RI,04jul2015,0.001272912
RI,11jul2015,0.000424809
RI,18jul2015,0.000218245
RI,25jul2015,0.000424448
RI,01aug2015,0
RI,08aug2015,0.000642123
RI,15aug2015,0.000572246
RI,22aug2015,0
RI,29aug2015,0.000392234
RI,05sep2015,0.000196618
RI,12sep2015,0.000398486
RI,19sep2015,0.000528355
RI,26sep2015,0.000800641
RI,03oct2015,0.001274697
RI,10oct2015,0.001100716
RI,17oct2015,0.001458637
RI,24oct2015,0.002312903
RI,31oct2015,0.002310994
RI,07nov2015,0.0026852
RI,14nov2015,0.001871385
RI,21nov2015,0.001863354
RI,28nov2015,0.002132765
RI,05dec2015,0.002094072
RI,12dec2015,0.001786294
RI,19dec2015,0.002109334
RI,26dec2015,0.002003339
RI,02jan2016,0.003835426
RI,09jan2016,0.003521127
RI,16jan2016,0.004689332
RI,23jan2016,0.00554855
RI,30jan2016,0.006317354
RI,06feb2016,0.011199696
RI,13feb2016,0.009520254
RI,20feb2016,0.01369863
RI,27feb2016,0.014673264
RI,05mar2016,0.013680347
RI,12mar2016,0.020670572
RI,19mar2016,0.017244542
RI,26mar2016,0.015853951
RI,02apr2016,0.012974802
RI,09apr2016,0.012229016
RI,16apr2016,0.008750858
RI,23apr2016,0.00735822
RI,30apr2016,0.009275362
RI,07may2016,0.002498078
RI,14may2016,0.00238711
RI,21may2016,0.002172024
RI,28may2016,0.000534474
RI,04jun2016,0
RI,11jun2016,0.000843407
RI,18jun2016,0
RI,25jun2016,0.000558659
RI,02jul2016,0.000578035
RI,09jul2016,0
RI,16jul2016,0
RI,23jul2016,0
RI,30jul2016,0
RI,06aug2016,0.000374672
RI,13aug2016,0
RI,20aug2016,0
RI,27aug2016,0.000664231
RI,03sep2016,0.001573977
RI,10sep2016,0.014145496
RI,17sep2016,0.012366819
RI,24sep2016,0.008362116
RI,01oct2016,0.00331675
RI,08oct2016,0.004200076
RI,15oct2016,0.00401038
RI,22oct2016,0.007039775
RI,29oct2016,0.004084664
RI,05nov2016,0.0045939
RI,12nov2016,0.004521329
RI,19nov2016,0.003319937
RI,26nov2016,0.00299222
RI,03dec2016,0.003376477
RI,10dec2016,0.003288873
RI,17dec2016,0.00526118
RI,24dec2016,0.004502119
RI,31dec2016,0.007829977
RI,07jan2017,0.012630249
RI,14jan2017,0.00929692
RI,21jan2017,0.008385744
RI,28jan2017,0.018010104
RI,04feb2017,0.024848746
RI,11feb2017,0.040923148
RI,18feb2017,0.041485578
RI,25feb2017,0.043089975
RI,04mar2017,0.028389221
RI,11mar2017,0.025711661
RI,18mar2017,0.019420469
RI,25mar2017,0.026677445
RI,01apr2017,0.028578177
RI,08apr2017,0.024665391
RI,15apr2017,0.021052632
RI,22apr2017,0.010831889
RI,29apr2017,0.005030871
RI,06may2017,0.004762985
RI,13may2017,0.003982197
RI,20may2017,0.00050226
RI,27may2017,0
RI,03jun2017,0.001038062
RI,10jun2017,0
RI,17jun2017,0.000723066
RI,24jun2017,0
RI,01jul2017,0.001052632
RI,08jul2017,0
RI,15jul2017,0
RI,22jul2017,0.000342818
RI,29jul2017,0.000365764
RI,05aug2017,0
RI,12aug2017,0
RI,19aug2017,0
RI,26aug2017,0
RI,02sep2017,0.00100368
RI,09sep2017,0
RI,16sep2017,0.001087429
RI,23sep2017,0.002527912
RI,30sep2017,0.003771213
RI,07oct2017,0.003915719
RI,14oct2017,0.002737419
RI,21oct2017,0.004734159
RI,28oct2017,0.00622665
RI,04nov2017,0.005146407
RI,11nov2017,0.006566762
RI,18nov2017,0.006654155
RI,25nov2017,0.007453097
RI,02dec2017,0.005399933
RI,09dec2017,0.017836109
RI,16dec2017,0.014213746
RI,23dec2017,0.015538291
RI,30dec2017,0.01523874
RI,06jan2018,0.023611574
RI,13jan2018,0.030772738
RI,20jan2018,0.043787509
RI,27jan2018,0.053103827
RI,03feb2018,0.058182951
RI,10feb2018,0.078156315
RI,17feb2018,0.072466053
RI,24feb2018,0.050047938
RI,03mar2018,0.029183673
RI,10mar2018,0.022179363
RI,17mar2018,0.028034979
RI,24mar2018,0.021868788
RI,31mar2018,0.015628301
RI,07apr2018,0.014597156
RI,14apr2018,0.017714484
RI,21apr2018,0.014227643
RI,28apr2018,0.005468603
RI,05may2018,0.008889729
RI,12may2018,0.005282062
RI,19may2018,0.002930568
RI,26may2018,0.002136245
RI,02jun2018,0.001166861
RI,09jun2018,0.00027571
RI,16jun2018,0.001454334
RI,23jun2018,0.002594875
RI,30jun2018,0.000296384
RI,07jul2018,0.001269036
RI,14jul2018,0.000256937
RI,21jul2018,0
RI,28jul2018,0.000261986
RI,04aug2018,0.000522466
RI,11aug2018,0.000942507
RI,18aug2018,0.000561482
RI,25aug2018,0.000283527
RI,01sep2018,0.000227376
RI,08sep2018,0.001193318
RI,15sep2018,0.001153846
RI,22sep2018,0.001646091
RI,29sep2018,0.002482622
RI,06oct2018,0.002331727
RI,13oct2018,0.003249097
RI,20oct2018,0.003209804
RI,27oct2018,0.004559494
RI,03nov2018,0.005583309
RI,10nov2018,0.006297036
RI,17nov2018,0.003107622
RI,24nov2018,0.004524887
RI,01dec2018,0.005948553
RI,08dec2018,0.009797409
RI,15dec2018,0.008467807
RI,22dec2018,0.011175337
RI,29dec2018,0.02499219
RI,05jan2019,0.020684736
RI,12jan2019,0.029034842
RI,19jan2019,0.03762418
RI,26jan2019,0.045171045
RI,02feb2019,0.047706116
RI,09feb2019,0.06666667
RI,16feb2019,0.058448102
RI,23feb2019,0.049670089
RI,02mar2019,0.039648335
RI,09mar2019,0.037284363
RI,16mar2019,0.040902384
RI,23mar2019,0.032938305
RI,30mar2019,0.038416538
RI,06apr2019,0.030328279
RI,13apr2019,0.030404808
RI,20apr2019,0.021218218
RI,27apr2019,0.013907161
RI,04may2019,0.011887608
RI,11may2019,0.006479893
RI,18may2019,0.007308684
RI,25may2019,0.00257732
RI,01jun2019,0.001729605
RI,08jun2019,0.000529101
RI,15jun2019,0.000273373
RI,22jun2019,0.001073826
RI,29jun2019,0.001503759
RI,06jul2019,0.000307598
RI,13jul2019,0.000505561
RI,20jul2019,0.000506971
RI,27jul2019,0
RI,03aug2019,0.000256082
RI,10aug2019,0
RI,17aug2019,0.000901713
RI,24aug2019,0.001256281
RI,31aug2019,0.000947194
RI,07sep2019,0.001880583
RI,14sep2019,0.000947508
RI,21sep2019,0.002343881
RI,28sep2019,0.002737961
RI,05oct2019,0.00140801
RI,12oct2019,0.003727866
RI,19oct2019,0.002981737
RI,26oct2019,0.003079292
RI,02nov2019,0.003263911
RI,09nov2019,0.002289727
RI,16nov2019,0.004596293
RI,23nov2019,0.00494382
RI,30nov2019,0.006840948
RI,07dec2019,0.008841886
RI,14dec2019,0.013813097
RI,21dec2019,0.02015968
RI,28dec2019,0.031819586
RI,04jan2020,0.028688524
RI,11jan2020,0.039902281
RI,18jan2020,0.059041351
RI,25jan2020,0.056185845
RI,01feb2020,0.083986208
RI,08feb2020,0.091147438
RI,15feb2020,0.090218425
RI,22feb2020,0.077466063
SC,07jun2003,0.008690001
SC,14jun2003,0.00744
SC,21jun2003,0.006
SC,28jun2003,0.00659
SC,05jul2003,0.00504
SC,12jul2003,0.00527
SC,19jul2003,0.00608
SC,26jul2003,0.00452
SC,02aug2003,0.00388
SC,09aug2003,0.00481
SC,16aug2003,0.00429
SC,23aug2003,0.00557
SC,30aug2003,0.00719
SC,06sep2003,0.007340001
SC,13sep2003,0.00715
SC,20sep2003,0.01234
SC,27sep2003,0.00959
SC,04oct2003,0.010670001
SC,11oct2003,0.0124
SC,18oct2003,0.016929999
SC,25oct2003,0.016549999
SC,01nov2003,0.01646
SC,08nov2003,0.01526
SC,15nov2003,0.01646
SC,22nov2003,0.01785
SC,29nov2003,0.024289999
SC,06dec2003,0.04758
SC,13dec2003,0.18974
SC,20dec2003,0.19875999
SC,27dec2003,0.15075
SC,03jan2004,0.087650001
SC,10jan2004,0.042300001
SC,17jan2004,0.02437
SC,24jan2004,0.021509999
SC,31jan2004,0.013839999
SC,07feb2004,0.01675
SC,14feb2004,0.01512
SC,21feb2004,0.017619999
SC,28feb2004,0.013250001
SC,06mar2004,0.01268
SC,13mar2004,0.014199999
SC,20mar2004,0.01674
SC,27mar2004,0.011030001
SC,03apr2004,0.01096
SC,10apr2004,0.00868
SC,17apr2004,0.009670001
SC,24apr2004,0.00822
SC,01may2004,0.00915
SC,08may2004,0.00886
SC,15may2004,0.009670001
SC,22may2004,0.00698
SC,29may2004,0.00779
SC,05jun2004,0.0049
SC,12jun2004,0.00695
SC,19jun2004,0.00594
SC,26jun2004,0.00529
SC,03jul2004,0.00569
SC,10jul2004,0.00385
SC,17jul2004,0.00514
SC,24jul2004,0.00476
SC,31jul2004,0.00559
SC,07aug2004,0.00451
SC,14aug2004,0.00476
SC,21aug2004,0.00532
SC,28aug2004,0.00587
SC,04sep2004,0.0069
SC,11sep2004,0.00677
SC,18sep2004,0.01153
SC,25sep2004,0.0101
SC,02oct2004,0.01101
SC,09oct2004,0.0143
SC,16oct2004,0.0135
SC,23oct2004,0.02605
SC,30oct2004,0.019309999
SC,06nov2004,0.01976
SC,13nov2004,0.01794
SC,20nov2004,0.021910001
SC,27nov2004,0.017180001
SC,04dec2004,0.02201
SC,11dec2004,0.019819999
SC,18dec2004,0.01791
SC,25dec2004,0.0209
SC,01jan2005,0.030309999
SC,08jan2005,0.02688
SC,15jan2005,0.02111
SC,22jan2005,0.023929998
SC,29jan2005,0.02815
SC,05feb2005,0.034290001
SC,12feb2005,0.043579999
SC,19feb2005,0.051509999
SC,26feb2005,0.04947
SC,05mar2005,0.04208
SC,12mar2005,0.038320001
SC,19mar2005,0.043439999
SC,26mar2005,0.034839999
SC,02apr2005,0.02256
SC,09apr2005,0.015659999
SC,16apr2005,0.01411
SC,23apr2005,0.016280001
SC,30apr2005,0.01539
SC,07may2005,0.01202
SC,14may2005,0.013200001
SC,21may2005,0.012920001
SC,28may2005,0.011720001
SC,04jun2005,0.00743
SC,11jun2005,0.00641
SC,18jun2005,0.00827
SC,25jun2005,0.00741
SC,02jul2005,0.00559
SC,09jul2005,0.0043
SC,16jul2005,0.0048
SC,23jul2005,0.00519
SC,30jul2005,0.00545
SC,06aug2005,0.00421
SC,13aug2005,0.00677
SC,20aug2005,0.00638
SC,27aug2005,0.00834
SC,03sep2005,0.00825
SC,10sep2005,0.011469999
SC,17sep2005,0.01069
SC,24sep2005,0.0106
SC,01oct2005,0.012940001
SC,08oct2005,0.012209999
SC,15oct2005,0.01382
SC,22oct2005,0.016039999
SC,29oct2005,0.019809999
SC,05nov2005,0.021259999
SC,12nov2005,0.021270001
SC,19nov2005,0.020719999
SC,26nov2005,0.015570001
SC,03dec2005,0.0209
SC,10dec2005,0.021760002
SC,17dec2005,0.02005
SC,24dec2005,0.02148
SC,31dec2005,0.027379999
SC,07jan2006,0.02507
SC,14jan2006,0.02421
SC,21jan2006,0.01963
SC,28jan2006,0.02111
SC,04feb2006,0.023940001
SC,11feb2006,0.024870001
SC,18feb2006,0.031830002
SC,25feb2006,0.035550002
SC,04mar2006,0.037349999
SC,11mar2006,0.03514
SC,18mar2006,0.03112
SC,25mar2006,0.023659999
SC,01apr2006,0.031789999
SC,08apr2006,0.020079998
SC,15apr2006,0.01584
SC,22apr2006,0.01282
SC,29apr2006,0.01
SC,06may2006,0.01279
SC,13may2006,0.012300001
SC,20may2006,0.01116
SC,27may2006,0.0114
SC,03jun2006,0.00815
SC,10jun2006,0.00773
SC,17jun2006,0.00674
SC,24jun2006,0.00744
SC,01jul2006,0.00644
SC,08jul2006,0.00602
SC,15jul2006,0.0055
SC,22jul2006,0.00583
SC,29jul2006,0.00529
SC,05aug2006,0.00552
SC,12aug2006,0.00606
SC,19aug2006,0.00633
SC,26aug2006,0.007900001
SC,02sep2006,0.00877
SC,09sep2006,0.01174
SC,16sep2006,0.01102
SC,23sep2006,0.012619999
SC,30sep2006,0.01417
SC,07oct2006,0.01342
SC,14oct2006,0.01202
SC,21oct2006,0.01278
SC,28oct2006,0.01589
SC,04nov2006,0.02118
SC,11nov2006,0.021500001
SC,18nov2006,0.023
SC,25nov2006,0.01508
SC,02dec2006,0.02355
SC,09dec2006,0.02451
SC,16dec2006,0.031400003
SC,23dec2006,0.034560002
SC,30dec2006,0.036899999
SC,06jan2007,0.031570002
SC,13jan2007,0.024110001
SC,20jan2007,0.021570001
SC,27jan2007,0.024419999
SC,03feb2007,0.027780002
SC,10feb2007,0.03537
SC,17feb2007,0.03858
SC,24feb2007,0.037769999
SC,03mar2007,0.03506
SC,10mar2007,0.031270001
SC,17mar2007,0.02716
SC,24mar2007,0.022130001
SC,31mar2007,0.01825
SC,07apr2007,0.01442
SC,14apr2007,0.012510001
SC,21apr2007,0.01432
SC,28apr2007,0.01506
SC,05may2007,0.012359999
SC,12may2007,0.01001
SC,19may2007,0.00994
SC,26may2007,0.00971
SC,02jun2007,0.008090001
SC,09jun2007,0.00735
SC,16jun2007,0.00584
SC,23jun2007,0.00558
SC,30jun2007,0.00483
SC,07jul2007,0.00505
SC,14jul2007,0.00548
SC,21jul2007,0.00535
SC,28jul2007,0.00564
SC,04aug2007,0.00556
SC,11aug2007,0.00557
SC,18aug2007,0.00466
SC,25aug2007,0.0056
SC,01sep2007,0.00763
SC,08sep2007,0.01091
SC,15sep2007,0.01195
SC,22sep2007,0.011619999
SC,29sep2007,0.01243
SC,06oct2007,0.01116
SC,13oct2007,0.01196
SC,20oct2007,0.015939999
SC,27oct2007,0.0117
SC,03nov2007,0.01771
SC,10nov2007,0.01589
SC,17nov2007,0.018370001
SC,24nov2007,0.01644
SC,01dec2007,0.01846
SC,08dec2007,0.0184
SC,15dec2007,0.01651
SC,22dec2007,0.01749
SC,29dec2007,0.017970001
SC,05jan2008,0.02145
SC,12jan2008,0.020369999
SC,19jan2008,0.01637
SC,26jan2008,0.02802
SC,02feb2008,0.04882
SC,09feb2008,0.089670002
SC,16feb2008,0.077150002
SC,23feb2008,0.073930003
SC,01mar2008,0.062150002
SC,08mar2008,0.04242
SC,15mar2008,0.03204
SC,22mar2008,0.023469999
SC,29mar2008,0.01554
SC,05apr2008,0.01276
SC,12apr2008,0.0106
SC,19apr2008,0.012159999
SC,26apr2008,0.01048
SC,03may2008,0.00961
SC,10may2008,0.010570001
SC,17may2008,0.00914
SC,24may2008,0.01163
SC,31may2008,0.00886
SC,07jun2008,0.01035
SC,14jun2008,0.00735
SC,21jun2008,0.00643
SC,28jun2008,0.006970001
SC,05jul2008,0.00582
SC,12jul2008,0.00537
SC,19jul2008,0.00592
SC,26jul2008,0.00588
SC,02aug2008,0.00609
SC,09aug2008,0.009190001
SC,16aug2008,0.00708
SC,23aug2008,0.00713
SC,30aug2008,0.00792
SC,06sep2008,0.01012
SC,13sep2008,0.01254
SC,20sep2008,0.01467
SC,27sep2008,0.01462
SC,04oct2008,0.014529999
SC,11oct2008,0.017130001
SC,18oct2008,0.01612
SC,25oct2008,0.018689999
SC,01nov2008,0.02059
SC,08nov2008,0.021359999
